time_UTC_OFS__0400_,CorrBodyTemp(C),SkinTemp(C),Sweat Rate (ml/hr),Total Fluid Loss (ml),Electrolyte Loss Rate (mg/hr),Total Electrolyte Loss (mg),Sodium Loss Rate (mg/hr),Total Sodium Loss (mg),heart_rate (BPM),cadence (rpm),distance (m),fractional_cadence (rpm),enhanced_speed (m/s),enhanced_altitude (m),Temperature (C),RH (%),DewPoint (C),WindSpeed (m/s),WindDir,WindGuest (m/s)
7/16/2025 13:32,36.65713043,34.55202899,,,,,,,71.63768116,,26022.53,,0.2302,19.2,30.6,93,29.3,6.4,243,15.5
7/16/2025 13:33,36.65856944,34.56111111,,,,,,,70.91666667,,26023.00889,,0.4105,19.3,30.6,93,29.3,6.4,243,15.5
7/16/2025 13:34,36.6595375,34.54925,,,,,,,70.75,,26032.50687,,0.46845,20.095,30.6,93,29.3,6.4,243,15.5
7/16/2025 13:35,36.66,34.47328947,,,,,,,72.17105263,,26035.82066,,0.3814375,19.35263158,30.6,93,29.3,6.4,243,15.5
7/16/2025 13:36,36.65883333,34.39513889,,,,,,,75.58333333,,26036.7425,,0.327,19.2,30.6,93,29.3,6.4,243,15.5
7/16/2025 13:37,36.65859459,34.31216216,,,,,,,73.87837838,,26038.76986,,0.292095238,19.41891892,30.8,94.5,29.75,6.5,226,14.4
7/16/2025 13:38,36.65952857,34.28242857,,,,,,,75.4,,26039.76,,0.233,19.4,31,96,30.2,6.6,209,13.3
7/16/2025 13:39,36.6611831,34.22535211,,,,,,,69.32394366,,26042.60296,,0.233,19.58873239,31,96,30.2,6.6,209,13.3
7/16/2025 13:40,36.66373239,34.14929577,,,,,,,71.61971831,,26044.26099,,0.2674,19.77464789,31,96,30.2,6.6,209,13.3
7/16/2025 13:41,36.66784722,34.06569444,,,,,,,71.48611111,,26046.11847,,0.205,19.8,31,96,30.2,6.6,209,13.3
7/16/2025 13:42,36.67412329,33.97328767,,,,,,,72.61643836,,26046.40425,,0.457,19.7890411,31,96,30.2,6.6,209,13.3
7/16/2025 13:43,36.6805,33.86527778,,,,,,,68.29166667,,26046.87111,,0.532,18.93611111,31,96,30.2,6.6,209,13.3
7/16/2025 13:44,36.68537681,33.82521739,,,,,,,74.50724638,,26047.97,,0.205,18.2,31,96,30.2,6.6,209,13.3
7/16/2025 13:45,36.68872059,33.87455882,,,,,,,71.75,,26049.17632,,0.271,18.34117647,31,96,30.2,6.6,209,13.3
7/16/2025 13:46,36.6912,33.93373333,,,,,,,79.33333333,57,26052.41333,0.5,0.2268125,18.73866667,31,96,30.2,6.6,209,13.3
7/16/2025 13:47,36.69365385,33.99448718,,,,,,,78.78205128,,26056.06654,,0.298769231,18.96666667,31,96,30.2,6.6,209,13.3
7/16/2025 13:48,36.69556,34.01773333,,,,,,,71.36,,26059.82,,0.28315625,18.6,31,96,30.2,6.6,209,13.3
7/16/2025 13:49,36.69659722,33.98291667,,,,,,,74.06944444,,26060.87333,,0.4265,19.63888889,31,96,30.2,6.6,209,13.3
7/16/2025 13:50,36.69826582,33.94164557,,,,,,,73.58227848,,26061.4,,0.240571429,20,31,96,30.2,6.6,209,13.3
7/16/2025 13:51,36.70132432,33.85459459,,,,,,,71.43243243,,26064.21527,,0.3245,19.96756757,31,96,30.2,6.6,209,13.3
7/16/2025 13:52,36.7048,33.7925,,,,,,,78.8875,65,26068.354,0.5,0.308,20.5025,29.005,97.05,28.415,12.6375,177.5,20.4925
7/16/2025 13:53,36.70772603,33.72986301,,,,,,,67.69863014,,26069.72,,0.282538462,20.8,27.2,98,26.8,18.1,149,27
7/16/2025 13:54,36.71141096,33.69684932,,,,,,,79.45205479,,26070.99479,,0.488923077,20.49589041,27.2,98,26.8,18.1,149,27
7/16/2025 13:55,36.71587671,33.64246575,,,,,,,76.54794521,,26073.80233,,0.41068,20.09589041,27.2,98,26.8,18.1,149,27
7/16/2025 13:56,36.72038961,33.58636364,,,,,,,72.90909091,61.15,26100.02779,0.5,0.818604651,20.74025974,27.2,98,26.8,18.1,149,27
7/16/2025 13:57,36.72418182,33.57818182,,,,,,,78.41558442,45.71428571,26124.79143,,0.676575,20.3012987,27.2,98,26.8,18.1,149,27
7/16/2025 13:58,36.72869231,33.54474359,,,,,,,70.16666667,,26130.72205,,0.299,20.18974359,27.2,98,26.8,18.1,149,27
7/16/2025 13:59,36.73336842,33.51394737,,,,,,,75.76315789,,26133.96,,0.541,19.38684211,27.2,98,26.8,18.1,149,27
7/16/2025 14:00,36.73946753,33.59766234,,,,,,,76.68831169,,26133.96,,0.221666667,19.4,27.2,98,26.8,18.1,149,27
7/16/2025 14:01,36.74821053,33.63736842,,,,,,,74.02631579,,26136.93421,,0.365463415,19.20526316,27.2,98,26.8,18.1,149,27
7/16/2025 14:02,36.75637333,33.61186667,,,,,,,71.58666667,,26141.67053,,0.3175,19.912,27.2,98,26.8,18.1,149,27
7/16/2025 14:03,36.76438667,33.5648,,,,,,,76.16,47,26143.46347,,0.295176471,21.576,27.2,98,26.8,18.1,149,27
7/16/2025 14:04,36.7711,33.55314286,,,,,,,70.82857143,,26146.44171,,0.375075,20.62857143,27.2,98,26.8,18.1,149,27
7/16/2025 14:05,36.77693333,33.52053333,,,,,,,71.92,,26153.1192,,0.274666667,20.82666667,27.2,98,26.8,18.1,149,27
7/16/2025 14:06,36.78119718,33.48676056,,,,,,,65.3943662,,26154.75493,,0.454705882,20.34647887,27.2,98,26.8,18.1,149,27
7/16/2025 14:07,36.78536842,33.46315789,,,,,,,68.44736842,44.5,26174.09934,0.5,0.763714286,19.82368421,27.14868421,97.48684211,26.69736842,19.17763158,155.1578947,27.92368421
7/16/2025 14:08,36.79097531,33.4437037,,,,,,,61.91358025,,26293.48284,,5.350679012,21.43703704,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:09,36.79749367,33.45822785,,,,,,,61.50632911,,26796.1157,,8.748240506,21.61772152,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:10,36.80514286,33.44636364,,,,,,,59.61038961,,27246.90156,,6.451289855,21.86753247,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:11,36.81235065,33.43324675,,,,,,,66.05194805,43.73684211,27398.42442,0.5,0.614424242,20.06493506,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:12,36.8177027,33.41959459,,,,,,,62.71621622,,27412.85027,,0.4072,19.63783784,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:13,36.8218,33.36775,,,,,,,66.4375,58.08333333,27416.8235,0.5,0.382555556,19.835,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:14,36.82468493,33.32219178,,,,,,,76.2739726,50,27421.89767,,0.4754,20.69589041,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:15,36.826,33.3675641,,,,,,,73.80769231,41,27428.72538,0.5,0.246857143,20.8,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:16,36.826,33.43,,,,,,,81.16216216,,27429.18162,,0.296777778,20.60540541,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:17,36.82538961,33.46714286,,,,,,,78.38961039,,27430.4,,0.237875,19.8,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:18,36.82381081,33.49472973,,,,,,,71.97297297,19,27431.04703,,0.271105263,18.67027027,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:19,36.82243662,33.5556338,,,,,,,76.71830986,,27432.2093,,0.348785714,18.74366197,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:20,36.822,33.66972973,,,,,,,77.22972973,,27435.36446,,0.314051282,20.36756757,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:21,36.82531579,33.83552632,,,,,,,79.82894737,,27437.37,,0.237545455,20.4,27.1,97,26.6,20.2,161,28.8
7/16/2025 14:22,36.83269333,33.99733333,,,,,,,73.62666667,72,27439.1476,0.5,0.254846154,20.28266667,27.252,95.48,26.448,20.09866667,161.5066667,28.8
7/16/2025 14:23,36.841175,34.169875,,,,,,,77.775,,27441.13325,,0.26324,20.245,27.4,94,26.3,20,162,28.8
7/16/2025 14:24,36.85042169,34.38373494,,,,,,,86.28915663,74.5,27444.0541,,0.297,20.29156627,27.4,94,26.3,20,162,28.8
7/16/2025 14:25,36.86173418,34.57670886,,,,,,,84.05063291,18,27452.55481,,0.56484375,20.01772152,27.4,94,26.3,20,162,28.8
7/16/2025 14:26,36.87354054,34.73189189,,,,,,,80.04054054,,27461.59,,0.269076923,19.8,27.4,94,26.3,20,162,28.8
7/16/2025 14:27,36.88335714,35.07928571,,,,,,,77.69047619,71,27463.73619,0.5,0.534545455,20.48095238,27.4,94,26.3,20,162,28.8
7/16/2025 14:28,36.89237805,35.52707317,,,,,,,98.36585366,41,27478.71951,0.5,0.8125,20.82439024,27.4,94,26.3,20,162,28.8
7/16/2025 14:29,36.90030769,35.92,,,,,,,83.34615385,,27485.0391,,0.426636364,19.41538462,27.4,94,26.3,20,162,28.8
7/16/2025 14:30,36.91152632,36.17368421,,,,,,,76.85526316,,27486.49118,,0.273947368,19.37894737,27.4,94,26.3,20,162,28.8
7/16/2025 14:31,36.92565385,36.34948718,,,,,,,73.51282051,,27487.92,,,19.4,27.4,94,26.3,20,162,28.8
7/16/2025 14:32,36.94319178,36.48972603,,,,,,,74.09589041,47,27495.3563,,0.583627907,20.48219178,27.4,94,26.3,20,162,28.8
7/16/2025 14:33,36.96214667,36.58253333,,,,,,,70.98666667,,27508.9796,,0.345666667,22.55733333,27.4,94,26.3,20,162,28.8
7/16/2025 14:34,36.98088889,36.67765432,,,,,,,62.55555556,,27509.64309,,0.25528,22.01234568,27.4,94,26.3,20,162,28.8
7/16/2025 14:35,36.99895294,36.708,,,,,,,81.45882353,,27510.07047,,0.224,20.49647059,27.4,94,26.3,20,162,28.8
7/16/2025 14:36,37.01776923,36.66820513,,,,,,,84.33333333,47,27510.11,,0.2578,20.2,27.4,94,26.3,20,162,28.8
7/16/2025 14:37,37.03608108,36.61486486,,,,,,,87.5,47,27510.7073,,0.431,20.05945946,27.93513514,92.54054054,26.59189189,21.02162162,173.6756757,30.74594595
7/16/2025 14:38,37.05108451,36.5728169,,,,,,,91.87323944,,27514.11732,,0.487857143,18.95492958,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:39,37.06345333,36.55906667,,,,,,,94.48,,27515.1568,,0.322,19.24533333,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:40,37.07216,36.58626667,,,,,,,93.33333333,,27515.28,,0.278307692,19.79466667,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:41,37.07879221,36.60922078,,,,,,,92.50649351,,27515.31338,,0.310230769,18.34285714,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:42,37.08516667,36.6377381,,,,,,,102.6309524,45,27516.00238,,0.268,18.3452381,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:43,37.09298795,36.66180723,,,,,,,106.2409639,45.45454545,27523.31361,,0.488444444,19.33975904,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:44,37.10288372,36.67918605,,,,,,,89.26744186,,27537.09872,,0.323307692,19.21627907,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:45,37.11490411,36.73808219,,,,,,,91.23287671,48,27540.62671,0.5,0.331866667,19.05205479,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:46,37.1254,36.765625,,,,,,,96.1875,47,27545.02962,0.5,0.320482759,18.3,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:47,37.13455556,36.77652778,,,,,,,95.73611111,,27546.44417,,0.196,17.8,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:48,37.14426316,36.78,,,,,,,95.34210526,,27548.29526,,0.35392,16.97105263,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:49,37.15635,36.7835,,,,,,,89.2625,,27549.18575,,0.300690476,17.32,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:50,37.16903947,36.78131579,,,,,,,99.43421053,,27552.41263,,0.3918,17.73947368,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:51,37.18144828,36.7791954,,,,,,,113.183908,47.53125,27562.53517,0.5,0.959591549,18.08045977,28.5,91,26.9,22.1,186,32.8
7/16/2025 14:52,37.19401163,36.7677907,,,,,,,104.3372093,46.22222222,27608.52058,0.5,1.006982759,20.02093023,28.55232558,89.43023256,26.63837209,19.48372093,195.9418605,29.03255814
7/16/2025 14:53,37.20587805,36.78365854,,,,,,,86.12195122,44.84615385,27630.04561,0.5,0.864473684,20.61707317,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:54,37.21842857,36.78766234,,,,,,,78.32467532,,27645.87247,,0.309181818,21.20779221,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:55,37.23155405,36.76702703,,,,,,,77.83783784,40,27652.03622,0.5,0.586,20.88648649,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:56,37.24372222,36.75722222,,,,,,,82.5,,27660,,0.253,21,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:57,37.25310811,36.73945946,,,,,,,82.78378378,,27660.67162,,0.317214286,20.79459459,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:58,37.26294595,36.68648649,,,,,,,83.64864865,,27663.22,,0.2186,20.2,28.6,88,26.4,17.1,205,25.6
7/16/2025 14:59,37.27201429,36.63514286,,,,,,,86.27142857,,27663.22243,,0.243,20.34571429,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:00,37.28184375,36.58875,,,,,,,86.125,,27663.23,,0.296454545,20.8,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:01,37.29517143,36.52828571,,,,,,,87.68571429,,27665.24871,,0.316086957,20.84285714,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:02,37.308,36.47826667,,,,,,,81.33333333,,27670.42187,,0.271764706,19.4,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:03,37.32275676,36.43175676,,,,,,,86.44594595,,27672.68365,,0.269071429,18.4027027,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:04,37.33612329,36.42219178,,,,,,,88.73972603,,27673.75055,,0.2578,18.2,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:05,37.34864865,36.40702703,,,,,,,85.31081081,64,27674.67568,,0.308368421,18.74594595,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:06,37.35951282,36.37794872,,,,,,,85.14102564,,27675.33,,0.244066667,19.2,28.6,88,26.4,17.1,205,25.6
7/16/2025 15:07,37.36854054,36.34662162,,,,,,,80.59459459,62.6,27685.93257,0.5,0.790491228,19.7027027,28.5,86.5,26,16.45,201,25.6
7/16/2025 15:08,37.37595294,36.29341176,,,,,,,86.65882353,50,27699.00471,,0.569285714,21.14823529,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:09,37.38239474,36.25421053,,,,,,,77.5,44,27713.09776,,0.525095238,20.20526316,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:10,37.38856962,36.21253165,,,,,,,78.08860759,,27714.52,,0.233,20.2,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:11,37.39329333,36.19186667,,,,,,,84.97333333,,27714.8896,,0.196,20.2,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:12,37.39836986,36.1809589,,,,,,,88.19178082,,27715.97,,0.196,20.2,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:13,37.40376316,36.14815789,,,,,,,74.42105263,51,27718.40895,0.5,0.2912,18.91052632,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:14,37.40807595,36.11291139,,,,,,,64.3164557,68,27718.93228,,0.225222222,18.81518987,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:15,37.41216216,36.08756757,,,,,,,79.59459459,,27719.11,,0.229,18.8,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:16,37.41512676,36.05816901,,,,,,,79.3943662,,27720.53056,,0.429,19.21408451,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:17,37.4176875,36.02625,,,,,,,79.375,,27724.18963,,0.214692308,20.0275,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:18,37.42011688,35.98051948,,,,,,,78.2987013,,27730.46636,,0.37236,19.82597403,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:19,37.421,35.92194444,,,,,,,79.84722222,,27731.76333,,0.273,19.8,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:20,37.41993333,35.88546667,,,,,,,81.82666667,,27732.47,,0.215,19.8,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:21,37.41690476,35.89714286,,,,,,,88.94047619,50,27749.37702,0.5,1.21696,19.62619048,28.4,85,25.6,15.8,197,25.6
7/16/2025 15:22,37.41334211,35.91723684,,,,,,,96.30263158,50.89285714,27795.83289,0.5,0.926880952,21.15526316,28.74078947,83.53947368,25.64868421,16.62763158,195.5394737,24.52894737
7/16/2025 15:23,37.40822368,35.93460526,,,,,,,81.61842105,,27809.01763,,0.4946,20.57368421,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:24,37.40057895,35.96947368,,,,,,,84.65789474,,27810.27053,,,19.8,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:25,37.39643478,36.01811594,,,,,,,82.60869565,,27810.8,,,19.8,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:26,37.396,36.05649351,,,,,,,76.64935065,,27812.03234,,0.5725,19.68051948,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:27,37.39658667,36.10266667,,,,,,,78.74666667,60,27820.6272,,0.865,20.344,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:28,37.39523288,36.09520548,,,,,,,75.45205479,,27822.74918,,,20.4,29.1,82,25.7,17.5,194,23.4
7/16/2025 15:29,37.39002703,36.07797297,,,,,,,78.08108108,,27822.93,,,20.4,29.1,82,25.7,17.5,194,23.4
7/16/2025 6:30,,26.47617647,,,,,,,75.36764706,,15781.52,,1.428,-11.8,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:31,37,28.02625,,,,,,,77.9375,,15781.52,,1.428,-11.8,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:32,37,30.94952381,,,,,,,72.73015873,,15781.52,,1.428,-11.8,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:33,37,31.78835443,,,,,,,93.39240506,,15781.52,,1.428,-11.8,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:34,37,32.186,,,,,,,83.69333333,,15796.42267,,1.23396,-7.813333333,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:35,37.00018421,32.46223684,,,,,,,65.35526316,,15878.56487,,0.633449275,19.40263158,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:36,37.00145205,32.66,,,,,,,63.06849315,,15931.39493,,0.510013699,14.18082192,25.5,95,24.6,8.3,185,23.4
7/16/2025 6:37,37.0053,32.83242857,,,,,,,57.38571429,,15963.05914,,0.737571429,19.10285714,25.55142857,95,24.65142857,8.865714286,181.4,23.04
7/16/2025 6:38,37.01364706,32.97970588,,,,,,,61,,15991.82441,,1.362,35.22941176,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:39,37.02794118,33.115,,,,,,,61.32352941,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:40,37.03839683,33.22714286,,,,,,,59.19047619,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:41,37.04623529,33.32852941,,,,,,,66.42647059,57,15992.87,0.5,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:42,37.05159211,33.42539474,,,,,,,84.93421053,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:43,37.05384058,33.50768116,,,,,,,70.10144928,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:44,37.05218841,33.56362319,,,,,,,65.28985507,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:45,37.04815385,33.60123077,,,,,,,64.46153846,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:46,37.04291667,33.64708333,,,,,,,68.86111111,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:47,37.03702941,33.68705882,,,,,,,63.58823529,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:48,37.03070769,33.71969231,,,,,,,65.01538462,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:49,37.02383582,33.75313433,,,,,,,63.08955224,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:50,37.01772727,33.78863636,,,,,,,62.33333333,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:51,37.01075806,33.81758065,,,,,,,62.27419355,,15992.87,,1.362,35,25.6,95,24.7,9.4,178,22.7
7/16/2025 6:52,37.00377778,33.84047619,,,,,,,66.19047619,,15992.87,,1.362,35,25.6,95,24.7,8.231746032,186.6349206,20.87142857
7/16/2025 6:53,36.99691803,33.81934426,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:54,36.99055738,33.81016393,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:55,36.98255738,33.79934426,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:56,36.97636066,33.83131148,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:57,36.97890164,33.92180328,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:58,36.98372131,33.97081967,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 6:59,36.98790164,34.05803279,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:00,36.99254098,34.1342623,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:01,36.99536066,34.20196721,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:02,36.99736066,34.29114754,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:03,36.99936066,34.39098361,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:04,37.00118033,34.48803279,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:05,37.00145902,34.56868852,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:06,36.99827869,34.59688525,,,,,,,68,,15992.87,,1.362,35,25.6,95,24.7,7.1,195,19.1
7/16/2025 7:07,36.99391803,34.63163934,,,,,,,68,,15992.87,,1.362,35,25.69836066,95.49180328,24.89672131,7.837704918,195,19.1
7/16/2025 7:08,36.98791803,34.66934426,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:09,36.9817377,34.70262295,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:10,36.97491803,34.73622951,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:11,36.96945902,34.76901639,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:12,36.96609836,34.77377049,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:13,36.96127869,34.78327869,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:14,36.95709836,34.79590164,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:15,36.95227869,34.79704918,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:16,36.94809836,34.78983607,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:17,36.94363934,34.79606557,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:18,36.94133333,34.80883333,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:19,36.93733333,34.82516667,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:20,36.9335082,34.85459016,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:21,36.9305082,34.89196721,,,,,,,68,,15992.87,,1.362,35,25.8,96,25.1,8.6,195,19.1
7/16/2025 7:22,36.928,34.91131148,,,,,,,68,,15992.87,,1.362,35,25.94754098,96.49180328,25.34590164,9.28852459,194.0163934,21.7557377
7/16/2025 7:23,36.92767213,34.9242623,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:24,36.92616393,34.96098361,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:25,36.92732787,34.99803279,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:26,36.92965574,35.02016393,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:27,36.93431148,35.05540984,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:28,36.94214754,35.11770492,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:29,36.94898361,35.16508197,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:30,36.95531148,35.18245902,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:31,36.96363934,35.1995082,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:32,36.97298361,35.24311475,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:33,36.97865574,35.25262295,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:34,36.9824918,35.24836066,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:35,36.98598361,35.24918033,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:36,36.99181967,35.26655738,,,,,,,68,,15992.87,,1.362,35,26.1,97,25.6,10,193,24.5
7/16/2025 7:37,36.99698361,35.25819672,,,,,,,68,,15992.87,,1.362,35,26.19836066,97.49180328,25.74754098,10.29508197,191.5245902,24.30327869
7/16/2025 7:38,37.00363934,35.23868852,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:39,37.01347541,35.2942623,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:40,37.02214754,35.40836066,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:41,37.02914754,35.43901639,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:42,37.03614754,35.43147541,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:43,37.0424918,35.46213115,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:44,37.04565574,35.48508197,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:45,37.0494918,35.50262295,,,,,,,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
7/16/2025 7:46,37.05314754,35.49213115,367.8,6.1,206,3,98,2,68,,15992.87,,1.362,35,26.3,98,25.9,10.6,190,24.1
